,filename,author,description,viewcount,rating,likes,dislikes,duration,length,keywords,published,colors_1_red,colors_1_blue,colors_1_green,colors_2_red,colors_2_blue,colors_2_green,colors_3_red,colors_3_blue,colors_3_green,colors_4_red,colors_4_blue,colors_4_green,colors_5_red,colors_5_blue,colors_5_green,colors_6_red,colors_6_blue,colors_6_green,colors_7_red,colors_7_blue,colors_7_green,colors_8_red,colors_8_blue,colors_8_green,colors_9_red,colors_9_blue,colors_9_green,colors_10_red,colors_10_blue,colors_10_green,genre
24,Calvin Harris - Bounce ft. Kelis.mp4,CalvinHarrisVEVO,"Calvin Harris' official music video for 'Bounce' ft. Kelis. Click to listen to Calvin Harris on Spotify: http://smarturl.it/CalvinHSpotify?IQid=CalvinHBounce

As featured on 18 Months. Click to buy the track or album via iTunes: http://smarturl.it/CalvinHarris18M?IQid=CalvinHBounce
Google Play: http://smarturl.it/CalvinHBounceGPlay?IQid=CalvinHBounce
Amazon: http://smarturl.it/CalvinH18MAmazon?IQid=CalvinHBounce
Stream more music from Calvin Harris here: http://smarturl.it/CalvinHarrisStream?IQid=CalvinHBounce

More from Calvin Harris
Summer: https://youtu.be/ebXbLfLACGM
I Need Your Love: https://youtu.be/AtKZKl7Bgu0
Sweet Nothing: https://youtu.be/17ozSeGw-fY

More great 00's videos here: http://smarturl.it/Ultimate00?IQid=CalvinHBounce

Follow Calvin Harris
Website: http://www.calvinharris.co.uk/gb/home
Facebook: https://www.facebook.com/calvinharris
Twitter: https://twitter.com/CalvinHarris
Instagram: https://instagram.com/calvinharris/

Subscribe to Calvin Harris on YouTube: http://smarturl.it/CalvinHSub?IQid=CalvinHBounce

---------

Lyrics:
I can't believe that every day and every night
It's getting better with you out of my life
It's like I flicked a switch and now I'm feeling good
No way to stop it, now you wish that you could
When the weekend comes I know I'll feel alive
You will be the last thing on my mind
No regrets, do you know what that means?

It's hot, it's loud, it's wild
We bounce to this track
And I don't care what anybody thinks about that
Hands to the sky, and throw your hair back",45648367,4.85838651657,157754,5790,00:03:51,231,"[Calvin Harris lyrics, Summer, official, Calvin Harris Bounce Official, Calvin Harris Bounce, Outside, cover, download, music, CalvinHarrisvevo, Bounce, audio, lyrics, open wide, music video, live, vevo, Sony, Under Control, Calvin Harris feat. Kelis, feel so close, Calvin Harris, album, acoustic, Calvin Harris Bounce Lyrics, sweet nothing, official video, kelis, single, Pop, Columbia, instrumental, Calvin Harris official, blame, pray to god]",2011-05-13 00:24:47,30,20,10,40,20,10,40,20,20,30,10,0,50,20,10,30,20,10,60,30,20,50,30,20,50,20,20,40,30,20,edm
25,Tim Berg - Seek Bromance (Official Video HD).mp4,Kontor.TV,"Listen on Spotify: http://spoti.fi/1aoOeAN 

Get the single ""Seek Bromance"" here:
Amazon: http://amzn.to/XVcafx
iTunes: http://bit.ly/e3TluT

► Follow Kontor Records
Spotify: http://www.kontor.fm
Facebook: http://facebook.com/kontorrecords
SoundCloud: http://soundcloud.com/kontor
Instagram: http://instagram.com/kontorrecords
Google+ : https://plus.google.com/+kontorrecords
Twitter: http://twitter.com/kontorrecords
Kontor.TV: http://youtube.com/kontor",41489842,4.86305618286,126292,4477,00:03:43,223,"[dance, EDM, Tim Berg, musikvideo, KontorTV, electronic, Yandex, Video, Elektro, New, 2010, Musik, Google Play, music, DJ, Facebook, Official, Kontor Records, Musicvideo, lyrics]",2010-09-30 13:02:15,50,40,30,40,30,20,70,50,40,60,50,40,30,20,10,60,40,30,80,60,50,70,60,50,80,70,60,40,20,20,edm
26,Justice - D.A.N.C.E. (Official Video).3gp,Justice,"New Single ""Randy"" available here : http://smarturl.it/JusticeRandy?IQid=youtube
Taken from Justice's new album ""Woman""

Download ""Safe and Sound"" here : https://EdBanger.lnk.to/JusticeSafeandSound

Subscribe to Justice's channel: http://bit.ly/JusticeChannel

Connect with Justice :
http://www.facebook.com/etjusticepourtous
http://www.instagram.com/etjusticepourtous",18545689,4.93730545044,127487,2030,00:03:02,182,"[justice, dance, d a n c e, d.a.n.c.e., music video, cross, ed banger]",2011-02-04 10:31:18,260,260,240,30,20,10,40,30,20,50,40,30,260,260,240,40,20,20,50,30,20,60,50,40,50,30,30,70,50,40,edm
27,M83 'Midnight City' Official video.mp4,M83,"M83's seventh studio album 'Junk' is out now: http://m83.it/buyjunkYo

Watch the rest of the Trilogy here: https://www.youtube.com/watch?v=DJQQrjVmQG0&list=PL7CZ4TImzrFlTqI5l09Az8modBIkqkwFB&index=2

Directed by Fleur & Manu, this video is a tribute to Village of the Damned, Close encounters of the Third kind and other Akiras. No kids where hurt in the process! Executive production by Division

(C) 2011 M83 Recording Inc. Under exclusive license to Mute for North America and to Naïve for the rest of the world",101815968,4.93516921997,707327,11653,00:04:03,243,"[Fleur, Manu, Division, M83, Midnight City, Music, Electronic, Man Without Country, Village of the Damned, Close encounters Third kind, Akiras, x-men, Official, made in chelsea, theme music, match of the day, Electronic Music, Soundtrack, Kids, MGMT, Pop, 80's, Bill Clinton, Saxaphone, Mashup, Made in Chelsea, 22 Jump Street, Warm Bodies, Victoria's Secret, Beauty & the Beast, The Mindy Project, How to Make It in America, London 2012, Katy Perry, Part of Me, Gucci, Blake Lively]",2011-10-17 13:29:34,60,60,40,50,50,30,40,40,20,70,70,50,80,80,60,50,60,40,40,50,30,60,70,50,30,30,10,160,160,140,edm
28,Martin Solveig - The Night Out (Official Music Video).mp4,Spinnin' Records,"Join us on Twitter: http://twitter.com/spinninrecords
Join us on Facebook: http://facebook.com/spinninrecords
G+ : http://gplus.to/SpinninRecords

Check out our playlists on Spotify: http://spoti.fi/SpinninRadio
Out now on itunes: http://www.smarturl.it/thenightout",7597433,4.93876743317,48951,761,00:03:42,222,"[martin solveig, the night out, Smash, A-Trak, lafaille, spinnintv, spinning, spinnin, records, spinnin records, spinning records, laidback luke, sidney samson]",2012-04-17 13:18:50,240,220,230,30,30,80,240,220,230,230,210,220,30,30,70,240,260,260,50,50,90,50,50,100,10,10,30,20,30,60,edm
29,Avicii - Silhouettes.mp4,AviciiOfficialVEVO,"Music video by Avicii performing Silhouettes. (C) 2012 Veratone AG, Under exclusive license to Universal Music AB
Buy Now! http://smarturl.it/Silhouettes",80107873,4.83501243591,296411,12752,00:04:44,284,"[Avicii, Silhouettes, Universal, Music, Dance]",2012-06-07 11:36:20,200,170,150,170,130,120,180,140,130,190,160,140,180,150,130,190,150,140,160,120,110,190,160,150,180,150,140,150,110,100,edm
30,Calvin Harris - Sweet Nothing ft. Florence Welch.mp4,CalvinHarrisVEVO,"Calvin Harris' official music video for 'Sweet Nothing' ft. Florence Welch. Click to listen to Calvin Harris on Spotify: http://smarturl.it/CalvinHSpotify?IQid=CalvinHSN

As featured on 18 Months. Click to buy the track or album via iTunes: http://smarturl.it/CalvinHarris18M?IQid=CalvinHSN
Google Play: http://smarturl.it/CalvinHSNGPlay?IQid=CalvinHSN
Amazon: http://smarturl.it/CalvinH18MAmazon?IQid=CalvinHSN
Stream more music from Calvin Harris here: http://smarturl.it/CalvinHarrisStream?IQid=CalvinHSN

More from Calvin Harris
Summer: https://youtu.be/ebXbLfLACGM
I Need Your Love: https://youtu.be/AtKZKl7Bgu0
Sweet Nothing: https://youtu.be/17ozSeGw-fY

More great 00's videos here: http://smarturl.it/Ultimate00?IQid=CalvinHSN

Follow CalvinHarris
Website: http://www.calvinharris.co.uk/gb/home
Facebook: https://www.facebook.com/calvinharris
Twitter: https://twitter.com/CalvinHarris
Instagram: https://instagram.com/calvinharris/

Subscribe to Calvin Harris on YouTube: http://smarturl.it/CalvinHSub?IQid=CalvinHSN

---------

Lyrics:
You took my heart and you held it in your mouth
And with a word all my love came rushing out
And every whisper, it's the worst,
Emptied out by a single word
There is a hollow in me now

So I put my faith in something unknown
I'm living on such sweet nothing
But I'm tired of hope with nothing to hold
I'm living on such sweet nothing

And it's hard to learn
And it's hard to love
When you're giving me such sweet nothing
Sweet nothing, sweet nothing
You're giving me such sweet nothing",217119122,4.89091730118,800709,22448,00:04:29,269,"[Calvin Harris lyrics, Summer, official, Outside, cover, download, music, Sweet Nothing, CalvinHarrisvevo, audio, florence and the machine, lyrics, open wide, music video, live, vevo, Sony, Under Control, Calvin Harris Sweet Nothing, feel so close, Calvin Harris Sweet Nothing Lyrics, Calvin Harris, Calvin Harris feat. Florence Welch, album, acoustic, Calvin Harris Sweet Nothing Official, sweet nothing, official video, single, florence welch, to]",2012-09-20 23:00:11,40,30,20,30,20,10,50,30,20,110,90,60,90,70,50,40,20,20,80,60,40,100,80,50,70,50,30,90,60,40,edm
31,Calvin Harris - Thinking About You ft. Ayah Marar.mp4,CalvinHarrisVEVO,"Calvin Harris' official music video for 'Thinking About You' ft. Ayah Marar. Click to listen to Calvin Harris on Spotify: http://smarturl.it/CalvinHSpotify?IQid=CalvinHTAY

As featured on 18 Months. Click to buy the track or album via iTunes: http://smarturl.it/CalvinHarris18M?IQid=CalvinHTAY
Google Play: http://smarturl.it/CalvinHTAYGplay?IQid=CalvinHTAY
Amazon: http://smarturl.it/CalvinH18MAmazon?IQid=CalvinHTAY
Stream more music from Calvin Harris here: http://smarturl.it/CalvinHarrisStream?IQid=CalvinHTAY

More from Calvin Harris
Summer: https://youtu.be/ebXbLfLACGM
I Need Your Love: https://youtu.be/AtKZKl7Bgu0
Sweet Nothing: https://youtu.be/17ozSeGw-fY

More great 00's videos here: http://smarturl.it/Ultimate00?IQid=CalvinHTAY

Follow Calvin Harris
Website: http://www.calvinharris.co.uk/gb/home
Facebook: https://www.facebook.com/calvinharris
Twitter: https://twitter.com/CalvinHarris
Instagram: https://instagram.com/calvinharris/

Subscribe to Calvin Harris on YouTube: http://smarturl.it/CalvinHSub?IQid=CalvinHTAY

---------

Lyrics:
If I told you, that this couldn't get better baby
And your heartbeat, it lets me know you feel the same.
I can hold you, keep you safe until you fall asleep.
Never worried, cause I can give you what you need.

Now everything I do, is all for loving you.
Its not something that we're used to.
No other way to say, I need you every day.
And now I'm gonna change my ways.
And it's a part of you, I never wanna lose.
I'll do anything you wantme to.
Like any other day, I know I'll find a way-aa-aay.
And if ever I'm alone you'll say.

I'll be thinking about you.",59860762,4.85232448578,261438,10022,00:04:37,277,"[ayah marar, Calvin Harris Thinking About You Lyrics, Calvin Harris lyrics, Thinking About You, official, Summer, Outside, cover, download, music, CalvinHarrisvevo, audio, lyrics, open wide, music video, live, vevo, Sony, Under Control, feel so close, Calvin Harris, album, acoustic, sweet nothing, official video, single, Calvin Harris Thinking About You Official, Columbia, instrumental, Calvin Harris official, blame, Dance, pray to god, Calvin]",2013-07-15 07:00:17,30,20,10,50,40,30,20,10,0,40,30,20,60,50,40,70,60,50,20,0,0,40,20,20,60,40,40,50,30,30,edm
32,Michael Christmas - Michael Cera [Official Video].mp4,Michael Christmas,"""IS THIS ART?"" - http://www.audiomack.com/album/michael-christmas/is-this-art

Michael Christmas - ""Michael Cera"" (Prod. by Goodwin). Is This Art?

Video shot and edited by Goodwin
Song mixed/mastered/recorded by @ualreadyknowJMP

@MickeyChristmas
@GoodwinWinsgood

Michael Christmas on Instagram: http://instagram.com/michaelchristmas

Download ""Michael Cera"" via Soundcloud: https://soundcloud.com/michaelchristmas/michael-cera-prod-by-goodwin

Contact MichaelChristmasMusic@gmail.com for inquiries.",368562,4.93222093582,3829,66,00:03:12,192,"[Michael Christmas, Michael Cera, Video, Music Video, Boston, New York City, NYC, Goodwin, Is This Art, IsThisArt, Superbad, Juno, Arrested Development, Tim Larew, yall trippin]",2013-10-01 16:15:57,0,10,20,10,20,30,10,10,30,20,30,40,20,20,40,30,40,50,30,30,50,10,20,40,40,50,60,20,30,50,edm
33,Mat Zo feat. Linnea Schossow - The Sky (OFFICIAL MUSIC VIDEO).mp4,Anjunabeats,"Download/Stream: https://Anjunabeats.lnk.to/TheSky
Follow Anjunabeats on Spotify: http://po.st/sAnjunabeats
Subscribe: http://po.st/ytbeats


Hooking up with the leaders of cinematic sports footage - Infinity List, Anjunabeats and Mat Zo have created an exhilarating video for his recent BBC Radio 1-supported hit ""The Sky"" (feat. Linnea Schossow). Matching the Infinity List's award-winning visuals with the epic emotions of the track itself. To watch more footage from the Infinity List head here: http://www.infinitylist.com/


Website: http://www.anjunabeats.com
Facebook: http://www.facebook.com/anjunabeats
Twitter: http://www.twitter.com/anjunabeats
Spotify: http://open.spotify.com/user/anjunabeats
Instagram: http://www.instagram.com/anjunabeats
Google+: http://bit.ly/beats-google
SoundCloud: http://soundcloud.com/anjunabeats",985839,4.95723819733,11290,122,00:03:48,228,"[Mat Zo, The Sky, Linnea Schossow, Anjunabeats, Bipolar, Yoyo Ma, Mozart, Rebound, Arty, MRZO, MRSA, Hospital, Ring On It, It's Yours, Superman, Thing Called Love, Above & Beyond, Above and Beyond, A&B, Above & Beyond (band), infinity, infinitylist, skydiving, parachute, infinity list, BBC Radio 1, BBC, Radio 1, Base Jumping, Extreme Sports, Mountains, Cinematic, EDM, Club, Clubbing, Dance, Dance Music, Trance, Progressive House]",2012-08-15 15:23:34,0,10,30,0,10,20,0,20,30,0,10,20,0,30,40,0,10,30,0,20,40,0,20,30,10,20,30,0,20,20,edm
34,Mat Zo & Porter Robinson - Easy (Official Video).mp4,Ministry of Sound,"Subscribe for more: http://po.st/SUBSCRIBE

NEW Tchami feat. Kaleem Taylor - Promesses (Official Video) http://youtu.be/CH0FbBuPlaQ

Out now on Ministry of Sound/Anjunabeats 
Available to download here: http://smarturl.it/MZPR-Easy-iTunes

Taken from Mat Zo's new album 'Damage Control': http://bit.ly/dc-mos-eex (Out now)

This is the official video for Mat Zo & Porter Robinson 'Easy' on Ministry of Sound TV, the best in new dance music. Make sure you subscribe and follow us online at the links below!

Find out more about Mat Zo here:
https://www.facebook.com/matzomusic
https://twitter.com/mat_zo
http://soundcloud.com/mat_zo

Find out more about Porter Robinson here:
http://www.facebook.com/porterrobinsonmusic
http://twitter.com/porterrobinson
http://soundcloud.com/porter-robinson

Find out more about Anjunabeats here:
http://www.anjunabeats.com
‪‪http://www.facebook.com/anjunabeats
http://www.twitter.com/anjunabeats

Directed by: Louis & McCourt
Studio: The Line 
Production Company: Bullion Productions

Subscribe to Ministry of Sound TV at http://bit.ly/MOSTV-SUBSCRIBE or by clicking the button above. 

http://www.ministryofsound.com
http://www.facebook.com/ministryofsound
http://www.twitter.com/ministryofsound
http://ministryofsound.tumblr.com
http://gplus.to/ministryofsound

http://bit.ly/MoStv",6495571,4.95313405991,73469,871,00:03:33,213,"[EDM, remix, London Grammar, lyrics, 2015, 2016, Ministry of Sound, Ministry, live, Ministry of Sound TV, Easy, Sigala, MoS, Sweet Lovin, MoSTV, Mat Zo, Ministry of Sound 2015, dance, Wretch 32, Official Video, DJ Fresh, Porter Robinson, Anjunabeats, mix]",2013-03-08 13:06:56,60,50,40,50,40,30,70,60,50,80,70,60,100,90,70,80,70,50,90,80,70,40,30,20,110,100,80,130,120,100,edm
35,Mat Zo - Pyramid Scheme ft. Chuck D..mp4,MatZoVEVO,"Download ""Damage Control"" on iTunes: http://smarturl.it/DamageControliTunes?IQid=YT.pyramidscheme

Follow Mat Zo:
http://facebook.com/matzomusic
http://twitter.com/mat_zo
https://soundcloud.com/matzo
http://instagram.com/mat_zo/
http://spoti.fi/1LRKUTm

Follow Mad Zoo
https://www.facebook.com/madzoomusic
https://soundcloud.com/madzoomusic
 
Director: Morgan Wise
Producer: Finley Wise, Colin Wyatt
 
Music video by Mat Zo performing Pyramid Scheme. (C) 2013 Anjunabeats Exclusively Licensed To Astralwerks",452464,4.90382432938,4262,105,00:03:35,215,"[Mat, Zo, Pyramid, Scheme, Astralwerks, Dance, Grammy, Best, Electronic, Album]",2013-09-18 07:00:05,50,30,30,40,20,30,30,20,40,50,30,40,60,40,30,60,30,30,50,40,30,60,40,10,60,40,40,20,20,40,edm
36,Madeon - The City (Official Video).mp4,Madeon,"Debut album ADVENTURE:
http://smarturl.it/MadeonAdventure?IQid=yt
http://smarturl.it/AdventureDeluxe?IQid=yt

Vinyl and CDs: http://smarturl.it/MadeonOfficialStore?IQid=yt

Featuring vocals from Zak Waters and Cass Lowe.

THE CITY

Download: http://smarturl.it/AdventureDeluxe?IQid=yt
Streaming: http://smarturl.it/MadeonStream?IQid=yt

MADEON
Subscribe: http://smarturl.it/MadeonYT?IQid=yt
http://madeon.fr/
https://facebook.com/itsmadeon
https://twitter.com/madeon

",5440334,4.9509768486,61896,768,00:04:01,241,"[madeon, the, city, finale, icarus, zak, waters, cass, lowe, 2011, 2012, popcultur, pop, culture, electro, house, french]",2012-09-18 09:32:33,260,230,260,40,60,50,260,230,260,50,70,60,30,50,40,260,230,260,260,220,250,40,60,50,60,80,70,260,220,260,edm
37,Diplo feat. Nicky Da B - Express Yourself [Official Video].mp4,Mad Decent,"The official Mad Decent YouTube release of Diplo - Express Yourself. Stream the full track and other Diplo releases here or show support on iTunes or Google Play.

PURCHASE ON ITUNES: http://smarturl.it/DiploItunesEP
PURCHASE ON BEATPORT: http://s.beatport.com/LZ7FWQ
PURCHASE CD+ TSHIRT BUNDLE: http://bit.ly/DIPCD

Pre-Order Diplo's upcoming ""Express Yourself"" EP - http://bit.ly/DIPCD
Out World Wide June 12th!

The unbounded, genre-mashing DJ, producer and industry juggernaut, Diplo, is excited to announce the June 12th release of the Express Yourself EP on his label Mad Decent. The six-track recording from the man who makes up one half of the bombastic duo, Major Lazer, is his first solo release since 2004's Florida and is a product of the artist's fearless endeavors of exploring and unearthing new music from around the world. Spastic freak-beats tie the recording together but genres present span from Dancehall to New Orleans Bounce to EDM. The EP features a laundry list of exciting collaborations, from dubstep superstars Datsik and Flinch to Dancehall pioneer Elephant Man. Each artist brings something exciting and new to Diplo's wild productions. The EP's title track and Diplo's first foray into the maddening beats and booty-popping sound of New Orleans Bounce has close to 900,000 plays on youtube and radio play across the US.

Tracklist
1. Express Yourself feat. Nicky Da B
2 .Barely Standing feat. Datsik & Sabi
3. No Problem feat. Flinch & My Name Is Kay
4. Move Around feat. Elephant Man & GTA
5. Butters Theme feat. Billy The Gent & Long Jawns
6. Set It Off feat. Lazerdisk Party Sex


Clothing:
http://www.karmaloop.com/m/diplo-express-yourself

The video was directed by KarmaloopTV's @LILINTERNET, Shomi Patwary, and styled by @LILGOVERNMENT for Karmaloop.com. Locations by Rusty Lazer.

Dancers: Quack Mini-Cat, Meaka, Ro, Nick, Timmy, Noonie-Cat


http://facebook.com/diplo
http://twitter.com/diplo

http://nickydab.com
http://twitter.com/nickydab

http://karmalooptv.com
http://facebook.com/karmalooptv
http://twitter.com/karmalooptv

http://maddecent.com
http://facebook.com/maddecent
http://twitter.com/maddecent

iTunes: http://bit.ly/ExpressItunes
Beatport: http://bit.ly/ExpressBeatport

Follow Mad Decent:
Facebook: https://www.facebook.com/maddecent
Twitter: https://twitter.com/maddecent
Soundcloud: https://soundcloud.com/maddecent
Web: http://maddecent.com 

Subscribe to Mad Decent on YouTube: http://bit.ly/1BSQ9ST",12734731,4.70364664311,65508,5242,00:03:32,212,"[#goodenuffrelease#, exclusive, Electro, #maddecentrelease#, Diplo Express Yourself, Mad Decent Boat Party, House, Electronic Music, EDM, Nicky Da B, Mad Decent, Official Full Stream, MDBP2015, Mad Decent Block Party, Nicky Da B Express Yourself, Nicky Da B Diplo, Rave, Trap, Trance, Electronic, Express Yourself Diplo, Diplo, Mad Decent Records, Electronica, Express Yourself]",2012-05-21 05:26:54,70,140,140,70,130,120,70,130,130,70,140,130,50,50,30,60,120,120,80,150,150,70,150,150,20,30,10,60,120,110,edm
38,DJ Fresh VS Diplo Feat. Dominique Young Unique - 'Earthquake' (Official Video).mp4,DJ Fresh,"The official video for DJ Fresh's single 'Earthquake', a collaboration with Diplo also featuring the vocals of Dominique Young Unique.
► DOWNLOAD on iTunes: http://smarturl.it/djfresh-earthquake
► DOWNLOAD in Belgium, Netherlands & Luxembourg: http://bit.ly/EARTHQUAKE-BEN
► DOWNLOAD in Australia & New Zealand: http://bit.ly/EARTHQUAKE-AUS

► SUBSCRIBE for more from DJ Fresh: http://bit.ly/DJFRESH-SUBSCRIBE

- - - - - - - - - - - - - - - - - - - - 

Premiered by Zane Lowe on BBC Radio 1 on 9th May 2013, who made it his Hottest Record in the World.

- - - - - - - - - - - - - - - - - - - - 

CONNECT with DJ Fresh:
http://thedjfresh.com

Facebook - http://facebook.com/djfresh
Twitter - http://twitter.com/DJFreshUK
Soundcloud - http://soundcloud.com/djfreshuk
Instagram - http://instagram.com/realdjfresh 
Google Plus - http://google.com/+DJFresh",34024775,4.85552358627,249516,9350,00:03:19,199,"[DJ Fresh, DJ Fresh live, Ministry of Sound, Fresh, remix, dance, live, lyrics, audio, official, Gravity, Louder, Believer, How Love Begins, Earthquake, Hot Right Now, Gold Dust, Dibby Dibby Sound, High Contrast, Ella Eyre, Rita Ora, Dizzee Rascal, Diplo, Adam F, nextlevelism, dominique young unique, dj fresh earthquake, dj fresh diplo earthquake, bass boosted, yellow claw, remix dubstep, dubstep, trap remix, instrumental, music video, official video, earthquake official, midnightxdrive]",2013-07-24 12:02:33,260,240,140,260,210,90,260,130,50,260,110,40,260,180,80,260,130,60,260,110,50,260,150,50,260,160,70,260,120,50,edm
39,Dillon Francis I.D.G.A.F.O.S (Official Music Video).mp4,Mad Decent,"The official Mad Decent YouTube release of Dillon Francis - I.D.G.A.F.O.S. Stream the full track and other Dillon Francis releases here or show support on iTunes or Google Play.

Dillon Francis I.D.G.A.F.O.S Out NOW on MadDecent!
Purchase on iTunes Here : http://smarturl.it/DillonIDGAFOS
Purchase on Beatport Here: http://s.beatport.com/qTn308
Shot By Stephen Vasquez

In the months since his debut Westside EP on Mad Decent, Dillon Francis has exploded onto the electronic music scene.  He's been touring nonstop throughout the United States and Europe and has remixed tracks for CSS, Toddla T, Chase and Status, Digitalism, and Kissy Sellout.  His collaborative track with Diplo, ""Que Que"" featuring Maluca, was featured on one of the final episodes of HBO's hit series Entourage and his single ""Beautician 2.0"" has been heard in clubs all summer long. Most recently, he premiered his newest single ""I.D.G.A.F.O.S."" during a minimix for Flux Pavillion on BBC's Radio 1 and is currently joining Skrillex on his sold out Mothership Tour.
 
""I.D.G.A.F.O.S."" is the culmination of all of Dillon Francis' signature productions. The melody lines are brighter, the drops larger, and the baselines heavier. It's a roller-coaster of a track and one that really shows the growth in Dillon's production skills.
 
Where ""I.D.G.A.F.O.S."" goes for the heavy drops, ""Beautican 2.0"" ramps up the melody lines, creating a beautiful soundscape that rides along at a smooth 108bpm.  Both tracks help to expand the growing moombahton genre and push Dillon Francis to the forefront of the movement!

Originally released on October 18, 2011.

Follow Mad Decent:
Facebook: https://www.facebook.com/maddecent
Twitter: https://twitter.com/maddecent
Soundcloud: https://soundcloud.com/maddecent
Web: http://maddecent.com 

Subscribe to Mad Decent on YouTube: http://bit.ly/1BSQ9ST",833427,4.93385505676,7791,131,00:04:13,253,"[Official Full Stream, MDBP2015, Dillon Francis, House, Mad Decent Block Party, Mad Decent Records, Electro, Electronic, Electronic Music, I.D.G.A.F.O.S Dillon Francis, Mad Decent, #goodenuffrelease#, EDM, Electronica, I.D.G.A.F.O.S, exclusive, Rave, Mad Decent Boat Party, Trap, Dillon Francis I.D.G.A.F.O.S, #maddecentrelease#, Trance]",2012-06-05 02:41:01,240,260,260,230,260,260,30,10,40,220,260,260,20,10,30,10,0,20,20,10,50,30,10,60,220,260,250,240,260,260,edm
40,Skrillex & Damian _Jr. Gong_ Marley - Make It Bun Dem [OFFICIAL VIDEO].mp4,Skrillex,"Support Skrillex’s release/buy/stream on:
iTunes: http://smarturl.it/SkrillexMakeItBunDem
Beatport: http://smarturl.it/B_SMakeItBunDem
Spotify: http://smarturl.it/S_SMakeItBunDem
Amazon: http://smarturl.it/A_SMakeItBunDem

Directed by Tony T. Datis

Listen to Skrillex on Spotify here: http://bit.ly/17jbWOI

Official Skrillex Store: http://smarturl.it/SkrillexMerch

Follow Skrillex:
http://fb.com/skrillex
http://twitter.com/skrillex
http://instagram.com/skrillex
http://soundcloud.com/skrillex
http://skrillex.tumblr.com",239617631,4.91537904739,1466609,31697,00:03:38,218,"[skrillex, damian marley, damian jr gong marly, make it bun dem, Dubstep (Musical Genre), Reggae (Musical Genre), Damian Marley (Musical Artist), Bob Marley (Musical Artist), Official, Dance Music (Musical Genre), Electronic Music (Media Genre), Electronic, Drum and Bass, WMG, Warner Music Group (Record Label), Atlantic Records (Record Label), Big Beat Records (Record Label), Big Beat (Musical Genre), David Guetta (Musical Artist), Deadmau5, Music (TV Genre), Diplo (Musical Artist)]",2012-09-06 21:30:11,260,250,230,260,250,230,250,240,220,260,250,220,260,240,250,250,250,230,240,230,210,240,220,230,260,240,240,230,210,210,edm
41,SKRILLEX - Bangarang feat. Sirah [Official Music Video].mp4,Skrillex,"Support Skrillex’s release/buy/stream on:
iTunes: http://smarturl.it/SBangarang
Beatport: http://smarturl.it/B_SBangarang
Spotify: http://smarturl.it/S_SkrillexBangarang
Amazon: http://smarturl.it/A_SkrillexBangarang

Video Director(s):Tony T. Datis
Producer : HK corp 
Listen to Skrillex on Spotify: http://bit.ly/17jbWOI
© WMG 2012

Official Skrillex Store: http://smarturl.it/SkrillexMerch

Follow Skrillex:
http://fb.com/skrillex
http://twitter.com/skrillex
http://instagram.com/skrillex
http://soundcloud.com/skrillex
http://skrillex.tumblr.com",499948887,4.84415626526,2719610,110254,00:03:39,219,"[skrillex, bangarang, skrillex official, bangarang video, skrillex remix, grammy, grammys, grammy awards, skrillex grammys, dubstep, Music Video (TV Genre), Music (TV Genre), Official, Mtv, Awards, Bass, Drum And Bass (Musical Genre), sirah, wmg, Warner Music Group (Record Label), official music video, david guetta, David Guetta (Musical Artist), House Music (Musical Genre), Techno (Musical Genre)]",2012-02-16 20:03:44,20,20,40,10,20,30,30,30,50,30,20,40,20,30,50,20,30,40,40,30,50,50,30,40,10,20,40,70,50,50,edm
42,The M Machine - Glow [OFFICIAL].mp4,Mike Diva,"Official music video for The M Machine's debut track, 'Glow'. Music out now through OWSLA.

Purchase Glow on iTunes: http://bit.ly/xKJo2D

Director: Mike Diva
Music: The M Machine - Glow

http://www.facebook.com/themmachine
http://www.twitter.com/the_m_machine

Lead Girl: Payton Trollman
Mean girls: Jasmin Moghadam, Madeleine Pla and Karina Robles
Students: Breeana Oliver, Chastity Rivero, Hollie Migdol and Danie Cansino
Teacher: Ruben Pla
Drunk dad: Don Yanan
Additional VFX: Ethan Chancer http://www.stillvague.com
Gaffer: John Mijares
Robot Penmen/ production assistant: Chris Alexander 
Makeup: Danie Cansino
Produced by: Jan-Michael Losada, and Derrick Oliver
Assistant Model Maker: Zach West
Wardrobe Assistant : Blanca Guerra
Production Assistant: Kirk Cabana, Yung Lee
School location (special thanks): Rodney L. Scott
Special Thanks: Richard Lee and corridor digital",491882,4.88145780563,7269,222,00:02:37,157,"[the m machine, owsla, skrillex, glow, metropolis, electro, dance, indie, mike, diva, sexy, sax, man, dogstep, dahlquist]",2012-01-17 08:59:05,40,40,60,40,50,70,40,50,60,30,40,50,80,50,50,50,60,70,60,50,40,110,100,90,100,90,80,70,50,50,edm
