,filename,author,description,viewcount,rating,likes,dislikes,duration,length,keywords,published,colors_1_red,colors_1_blue,colors_1_green,colors_2_red,colors_2_blue,colors_2_green,colors_3_red,colors_3_blue,colors_3_green,colors_4_red,colors_4_blue,colors_4_green,colors_5_red,colors_5_blue,colors_5_green,colors_6_red,colors_6_blue,colors_6_green,colors_7_red,colors_7_blue,colors_7_green,colors_8_red,colors_8_blue,colors_8_green,colors_9_red,colors_9_blue,colors_9_green,colors_10_red,colors_10_blue,colors_10_green,genre
31,Fall Out Boy - I Don't Care.3gp,FallOutBoyVEVO,Music video by Fall Out Boy performing I Don't Care. (C) 2008 The Island Def Jam Music Group,49475926,4.90349006653,277463,6860,00:04:28,268,"[Fall, Out, Boy, Island, Records, Alternative]",2009-12-20 03:20:35,30,10,10,40,20,20,10,20,30,40,20,10,30,20,10,20,30,40,50,30,20,50,20,20,60,30,20,10,40,70,rock
32,"Fall Out Boy - Dance, Dance.3gp",FallOutBoyVEVO,"Music video by Fall Out Boy performing Dance, Dance. (C) 2005 The Island Def Jam Music Group",68973896,4.89690685272,335284,8870,00:04:38,278,"[Fall, Out, Boy, Island, Rock]",2009-06-16 21:06:35,20,10,0,20,0,0,30,20,0,30,20,10,30,10,0,40,30,10,30,0,0,40,20,0,60,50,30,50,30,10,rock
33,New Divide (Official Video) - Linkin Park.mp4,Linkin Park,"Linkin Park ""New Divide,"" filmed on the set of Transformers: Revenge of the Fallen. Directed by Joe Hahn.

http://www.linkinpark.com | http://LPUnderground.com

iTunes: http://go.lprk.co/ml/3pl/
Spotify: http://go.lprk.co/ml/3pm/
Amazon: http://go.lprk.co/ml/3pn/
Google Play: http://go.lprk.co/ml/3po/
 
YouTube Subscribe: http://bit.ly/1EBzxN2
Facebook: http://go.lprk.co/ml/3pf/
Instagram: http://go.lprk.co/ml/3pg/
Twitter: http://go.lprk.co/ml/3ph/
Web: http://go.lprk.co/ml/3pi/
http://musicforrelief.org

Official Linkin Park Merch: http://go.lprk.co/ml/3pj/

Transformers Song",266409750,4.9103012085,933255,21408,00:04:28,268,"[linkin park, new divide, transformers, revenge of the fallen, Transformers (film), Linkin Park (Musical Group), Mike Shinoda, Chester Bennington, Rob Bourdon, Joe Hahn, Brad Delson, Dave Farrell, Official, Music Video, Warner Music, Alternative Rock (Musical Genre), Warner Music Group, Jay-Z (Celebrity), Atlantic Records (Record Label), WMG, Heavy Metal (Musical Genre), Steve Aoki, Relative Degree, Machine Shop, nu metal, Mr. Hahn, Phoenix, Alternative, Rock]",2009-06-15 16:35:31,20,10,0,20,0,0,30,20,0,20,20,0,0,10,20,30,20,10,30,10,0,0,20,30,40,30,10,40,20,0,rock
34,Shinedown - Simple Man (Video).3gp,Atlantic Records,"Artist: Shinedown
Label: Atlantic Records",33337589,4.87681150436,211042,6706,00:04:16,256,"[Warner Music, Atlantic Records]",2009-10-27 02:41:29,10,30,10,10,10,30,20,40,20,10,10,40,30,50,30,10,20,0,10,30,10,40,60,40,20,10,40,30,20,50,rock
35,Limp Bizkit - Rollin' (Air Raid Vehicle).3gp,LimpBizkitVEVO,Music video by Limp Bizkit performing Rollin' (Air Raid Vehicle). (C) 2004 Interscope Geffen (A&M) Records A Division of UMG Recordings Inc.,60748110,4.85743379593,232042,8576,00:04:04,244,"[Limp, Bizkit, INTERSCOPE, Rock]",2009-10-05 13:10:21,10,20,0,0,20,10,20,10,0,20,20,0,20,0,0,0,20,0,260,260,240,10,30,20,250,250,220,30,20,0,rock
36,ARCHITECTS (UK) - Day In Day Out (OFFICIAL VIDEO).mp4,Century Media Records,"ARCHITECTS (UK) - Day In Day Out. Taken from the album ""The Here And Now"", Century Media Records, 2010.",1120519,4.89642333984,6809,181,00:03:15,195,"[architects, uk, century, media, bring, me, the, horizon, suicide, silence, winds, of, plague, meshuggah, tesseract, thirty, seconds, to, mars, parkway, drive, august, burns, red, killed, prom, queen, norma, jean, devil, wears, prada, comeback, kid, asking, alexandria]",2010-12-06 18:53:43,0,20,20,20,0,0,0,10,20,10,20,30,10,30,30,20,10,0,10,20,0,0,20,10,30,0,0,20,20,0,rock
37,Godsmack - Speak.3gp,GodsmackVEVO,Music video by Godsmack performing Speak. (C) 2006 Universal Records a division of UMG Recordings Inc.,7889442,4.91107130051,21946,499,00:03:59,239,"[Godsmack, Republic, Universal, Rock]",2009-11-23 06:11:16,230,260,260,240,260,260,0,10,20,220,260,260,0,20,20,0,0,20,210,260,260,0,20,10,0,30,40,0,30,30,rock
38,Powerman 5000 - Bombshell.3gp,Powerman5000VEVO,Music video by Powerman 5000 performing Bombshell. (C) 2001 SKG Music L.L.C.,3927179,4.8872051239,20712,601,00:03:40,220,"[Powerman, 5000, GEFFEN, Rock]",2009-12-25 05:25:00,30,20,10,50,30,20,40,30,20,20,10,0,260,260,240,70,50,30,50,40,30,60,40,20,50,40,20,40,20,10,rock
39,Trapt - Headstrong (Official Music Video).3gp,Warner Bros. Records,"© 2005 WMG
Headstrong (Video)",17690283,4.92019796371,131751,2682,00:03:37,217,"[Trapt, Headstrong, Rock]",2009-10-26 06:00:35,20,10,0,260,260,240,20,20,0,20,0,0,30,30,10,10,20,0,30,10,0,60,60,40,40,40,20,30,20,0,rock
40,Faint (Official Video) - Linkin Park.3gp,Linkin Park,"Linkin Park ""Faint"" off of the album METEORA. Directed by Mark Romanek.

http://www.linkinpark.com | http://LPUnderground.com

iTunes: http://go.lprk.co/ml/3q5/
Spotify: http://go.lprk.co/ml/3q6/
Amazon: http://go.lprk.co/ml/3pd/
Google Play: http://go.lprk.co/ml/3pe/
 
YouTube Subscribe: http://bit.ly/1EBzxN2
Facebook: http://go.lprk.co/ml/3pf/
Instagram: http://go.lprk.co/ml/3pg/
Twitter: http://go.lprk.co/ml/3ph/
Web: http://go.lprk.co/ml/3pi/
http://musicforrelief.org
 
Official Linkin Park Merch: http://go.lprk.co/ml/3pj/",119628179,4.93807077408,461217,7253,00:02:48,168,"[Linkin Park, Faint, Meteora, Mark Romanek, Heavy Metal (Musical Genre), Mike Shinoda (Composer), Warner Music Group (Record Label), Warner Bros. Records (Record Label), Machine Shop, Jay-Z (Celebrity), Alternative rock, nu metal, The Chipmunks (Composer), Meteora (Musical Album), Linkin Park (Musical Group), Chester Bennington, Joe Hahn, Mr. Hahn, Phoenix, Dave Farrell, Brad Delson, official music video]",2009-10-24 01:09:47,20,10,0,20,20,0,10,20,0,30,30,10,20,0,0,30,20,0,40,40,20,30,20,10,20,30,10,40,30,10,rock
41,Godsmack - Greed.3gp,GodsmackVEVO,"Music video by Godsmack performing Greed. (C) 2000 Universal Motown Records, a division of UMG Recordings, Inc.",9215877,4.89230155945,23636,654,00:03:51,231,"[Godsmack, Universal, Records, Rock]",2009-10-06 02:45:22,0,20,10,10,30,20,20,40,30,30,50,40,40,60,50,0,20,20,50,70,60,60,80,70,0,20,10,20,40,40,rock
42,AIRBOURNE - Runnin' Wild _ feat. Lemmy (Official Music Video).3gp,THE ROCK REEL,"AIRBOURNE - Runnin' Wild
With Special Guest Lemmy (Motörhead) -------------------------------
Abonnier den Roadrunner YouTube Kanal um als erster die neusten Video-News im Rock und Metal Bereich zu erhalten: YouTube: http://bit.ly/1gPHfL1

Noch mehr News aus der Rockwelt gefällig?
Check out: http://www.youtube.com/user/warnermusicde?sub_confirmation=1

Oder Abonniert den Warner Music Newsletter: http://www.warnermusic.de/newsletter",3637641,4.93057966232,13702,242,00:03:54,234,"[Airbourne, HQ, Motorhead, Wild, Lemmy, alternative, official, Rock And Roll, Airborn, Album, Hard, Airborne, Australien, Motörhead, Runnin, Running, AC/DC, Video, Rock, Warner, Music]",2008-04-30 12:03:53,10,0,30,10,10,30,20,0,0,0,10,20,20,0,10,30,10,10,0,0,20,10,0,20,10,20,30,10,0,30,rock
43,Korn - Somebody Someone.3gp,KornVEVO,"Korn's official music video for 'Somebody Someone'. Click to listen to Korn on Spotify: http://smarturl.it/KornSpotify1?IQid=KornSS

As featured on Greatest Hits Vol. 1. Click to buy the track or album via iTunes: http://smarturl.it/KornGHiTunes?IQid=KornSS
Google Play: http://smarturl.it/KornSSPlay?IQid=KornSS
Amazon: http://smarturl.it/KornGHAmazon?IQid=KornSS

More from Korn
Falling Away From Me: https://youtu.be/2s3iGpDqQpQ
Did My Time: https://youtu.be/xmOOGeZE-aE
Freak On A Leash: https://youtu.be/jRGrNDV2mKc

More great 90's Alternative videos here: http://smarturl.it/Alternative90?IQid=KornSS

Follow Korn
Website: http://www.korn.com
Facebook: https://www.facebook.com/korn
Twitter: https://twitter.com/korn
Instagram: https://instagram.com/korn_official/

Subscribe to Korn on YouTube: http://smarturl.it/KornSub?IQid=KornSS

---------

Lyrics:

I can't stand to let you win.
I'm just watching you.
And I don't know what to do.
Feeling like a fool inside.
Feeling all the hurt you hide.
Thought you were my friend.
Seems it never ends. 
I need somebody someone.
Can't somebody help me.
All I need is to be.
Loved just for me. 

Giving you this and that.
Giving gave nothing back.
It's all related to.
All the things I do.
Feeling like a fool inside.
Seeing all the things you tried.
I am nothing.",13893193,4.92843532562,53027,966,00:03:53,233,"[somebody someone, blind, twisted transistor, coming undone, got the life, hq, official, somebody someone official music video, Somebody Someone, somebody someone cover, cover, a.d.i.d.a.s, karaoke, korn, word up, download, music, clown, here to stay, lyrics, music video, live, vevo, Sony, Epic/Immortal, Korn, somebody someone live, make me bad, somebody someone lyrics, album, acoustic, official video, falling away from me, somebody, someone]",2009-10-25 08:30:59,0,10,20,0,10,30,0,0,20,0,10,40,0,0,30,10,20,30,10,10,30,10,20,40,0,20,30,0,0,40,rock
44,Andrew W.K. - She is Beautiful.3gp,Andrewwkofficial,"Andrew W.K.
She is Beautiful",3915996,4.8984003067,16269,424,00:03:48,228,"[awk, andrewwk, andrew, w.k.]",2007-03-05 16:34:34,50,40,30,40,30,20,60,50,40,20,10,0,80,70,60,70,60,50,90,80,70,30,20,10,130,130,110,100,90,80,rock
45,Numb_Encore [Live] - Linkin Park & Jay Z.3gp,Linkin Park,"Linkin Park and Jay Z performing ""Numb/Encore"" live at the Roxy Theatre in Los Angeles in 2004.

http://www.linkinpark.com | http://LPUnderground.com

iTunes: http://go.lprk.co/ml/3r2/
Spotify: http://go.lprk.co/ml/3r3/
Amazon: http://go.lprk.co/ml/3r4/
Google Play: http://go.lprk.co/ml/3r5/
 
YouTube Subscribe: http://bit.ly/1EBzxN2
Facebook: http://go.lprk.co/ml/3pf/
Instagram: http://go.lprk.co/ml/3pg/
Twitter: http://go.lprk.co/ml/3ph/
Web: http://go.lprk.co/ml/3pi/
http://musicforrelief.org
 
Official Linkin Park Merch: http://go.lprk.co/ml/3pj/",25535192,4.91663789749,98618,2099,00:03:33,213,"[JayZ, LinkinPark, Numb, Numb Encore, Jay Z, Linkin Park (Musical Group), Linkin Park, Numb/Encore, Live, Mike Shinoda, Joe Hahn, Mr. Hahn, Phoenix, Dave Farrell, Brad Delson, Rob Bourdon, Alternative Rock, Rap, Machine Shop, Collision Course, official]",2009-10-26 18:54:16,0,10,20,10,20,30,20,30,40,10,30,30,20,0,0,0,20,20,0,10,20,40,50,60,30,40,50,30,50,50,rock
46,My Chemical Romance - Helena (Official Music Video).3gp,My Chemical Romance,"""Helena"" by My Chemical Romance from Three Cheers For Sweet Revenge, available now.

Download on iTunes: http://bit.ly/ZR4edy

Connect With My Chemical Romance:

Website: http://www.mychemicalromance.com/news/
Facebook: https://www.facebook.com/MyChemicalRomance
Twitter: https://twitter.com/mcrofficial
YouTube: http://www.youtube.com/mychemicalromance

""Helena"" Lyrics:

Long ago
Just like the hearse you die to get in again
We are so far from you

Burning on just like a match you strike to incinerate
The lives of everyone you know
And what's the worst to take (worst you take)
from every heart you break (heart you break)
And like the blade you stain (blade you stain)
Well, I've been holding on tonight

What's the worst that I can say?
Things are better if I stay
So long and goodnight
So long and goodnight

Came a time
When every star fall brought you to tears again
We are the very hurt you sold
And what's the worst to take (worst you take)
from every heart you break (heart you break)
And like the blade you stain (blade you stain)
Well, I've been holding on tonight

What's the worst that I can say?
Things are better if I stay
So long and goodnight
So long and goodnight
And if you carry on this way
Things are better if I stay
So long and goodnight
So long and goodnight

Can you hear me?
Are you near me?
Can we pretend
to leave and then
We'll meet again
When both our cars collide?

What's the worst that I can say?
Things are better if I stay
So long and goodnight
So long and goodnight
And if you carry on this way
Things are better if I stay
So long and goodnight
So long and goodnight",13084310,4.86517238617,55615,1940,00:03:31,211,"[My Chemical Romance, Helena, Alternative Rock, Punk Rock (Musical Genre), Music (TV Genre), Gerard Way, Warner Music, Official, Music Video]",2007-04-18 21:54:55,20,0,0,30,0,0,20,10,0,30,10,0,40,0,0,60,0,0,230,230,210,20,0,0,70,0,0,60,10,0,rock
47,Papa Roach - Getting Away With Murder.3gp,PapaRoachVEVO,Music video by Papa Roach performing Getting Away With Murder. (C) 2004 Geffen Records,26478776,4.91678762436,92492,1965,00:03:15,195,"[Papa, Roach, Dreamworks, Rock]",2009-10-05 05:40:23,0,20,10,0,20,0,0,10,20,0,20,20,0,30,20,0,30,10,10,20,40,10,20,30,0,30,30,10,10,30,rock
48,Motley Crue - If I Die Tomorrow.3gp,xbillups91,The music video for Motley Crue's last single - 'If I Die Tomorrow' from the greatest hits album 'Red White and Crue',6011735,4.91883325577,23851,494,00:03:46,226,"[Motley, Crue, If, Die, Tomorrow, Vince, Neil, Nikki, Sixx, Tommy, Lee, Mick, Mars, Motely, Crew, Red, White]",2007-03-20 16:30:24,0,20,0,0,20,10,0,30,10,20,0,0,10,30,20,0,40,20,260,260,240,0,30,20,260,250,240,0,40,10,rock
49,Creed - My Own Prison.3gp,rioduwqih,My Own Prison,4494205,4.83150577545,5503,242,00:04:27,267,"[Creed, My, Own, Prison]",2006-11-21 12:11:40,20,10,0,20,0,0,30,20,10,30,10,0,30,20,0,40,30,10,20,20,0,50,40,20,40,20,0,40,10,0,rock
50,Godsmack - Keep Away.3gp,GodsmackVEVO,"Music video by Godsmack performing Keep Away. (C) 2002 Universal Motown Records, a division of UMG Recordings, Inc.",12651436,4.88538551331,46578,1374,00:05:07,307,"[Godsmack, Universal, Records, Rock]",2009-10-08 06:20:23,0,20,0,0,20,10,10,20,0,80,90,70,20,30,10,50,60,40,40,50,30,30,40,20,10,30,10,0,20,0,rock
51,Bon Jovi - Everyday.3gp,BonJoviVEVO,Music video by Bon Jovi performing Everyday. (C) 2002 The Island Def Jam Music Group,7107299,4.94200801849,16178,238,00:03:01,181,"[Bon, Jovi, Island, Records, Rock]",2009-06-16 22:18:45,40,40,10,20,20,0,30,30,10,0,20,20,0,20,10,10,20,0,20,10,0,30,30,0,40,40,20,20,0,0,rock
52,Evanescence - Everybody´s Fool.3gp,MelyOz,"The music video of Evanescence, ""Everybody´s Fool""",33316228,4.92128944397,87632,1759,00:03:35,215,"[Amy, Lee]",2005-12-24 05:13:21,120,40,0,120,40,0,120,40,0,20,0,0,120,40,0,20,10,0,110,40,0,30,10,10,30,10,0,90,70,60,rock
53,Lenny Kravitz _Stand By Your Woman_.3gp,virginrecords,Album: Mama Said,3947417,4.92397642136,6710,130,00:04:12,252,"[Lenny, Kravitz, Stand, By, Your, Woman, Mama, Said]",2007-12-05 16:57:16,70,80,60,50,60,40,100,110,90,70,70,40,40,50,30,30,50,50,90,90,70,80,80,60,90,90,60,60,50,30,rock
54,System Of A Down - Aerials.3gp,systemofadownVEVO,Music video by System Of A Down performing Aerials. (C) 2002 SONY BMG MUSIC ENTERTAINMENT,128301251,4.89623832703,506286,13483,00:04:03,243,"[System, Of, Down, American, Pop]",2009-10-03 04:32:56,20,10,0,20,0,0,10,20,0,20,20,0,30,10,0,30,20,0,30,30,10,30,20,10,40,10,0,0,10,20,rock
55,Uncle Kracker - Drift Away.3gp,MrElculver2424,"Relax, ""drift away"", and enjoy! Don't forget to comment, rate and share :)

I like to make a whole video to go along with songs. The reason I always do that for my videos is because I know a lot of people who feel better and enjoy the song more when they watch pictures and a video with it, rather than just one picture through the whole song. I hope you all enjoy this and my other videos too!

Mentor Williams wrote the song ""Drift Away"" and it was originally performed by John Henry Kurtz in his 1972 album ""Reunion"". Dobie Gray did this song in 1973 and his is the most popular version. Uncle Kracker then performed this in 2003.

A friend of mine also did his own video of this original song, which was by Dobie Gray. Check his out:
http://www.youtube.com/watch?v=JR1sz8lkDF4",6381851,4.88934898376,21371,608,00:04:10,250,"[Uncle, Kracker, Drift, Away, Dobie, Gray, carann5, elculver2424, peaceful, scenes, ocean, water, beach, sunset, tropical, paradise, rock, and, roll, music, song, rain, weather, world, Jonas, Brothers, Miley, Cyrus, Criss, Angel]",2009-09-26 01:12:11,60,50,40,70,60,50,40,30,20,90,230,260,50,40,30,80,70,60,20,30,40,90,80,70,90,70,60,90,240,260,rock
56,The Fray - Look After You.3gp,The Fray,The Fray - Look After You,22356210,4.92049503326,59864,1214,00:04:30,270,"[The, Fray, Look, After, You, rock, indie]",2008-06-11 23:39:52,0,0,20,0,10,20,0,20,10,10,0,20,0,20,20,10,10,30,0,30,20,10,20,30,10,30,20,0,10,30,rock
57,Seether - Remedy.3gp,gsquared3,"Seether - Remedy
36,495
movie clip",3529894,4.88132762909,9910,303,00:03:34,214,"[seether, remedy]",2006-06-22 00:14:15,0,10,20,0,20,20,10,30,30,0,20,10,20,40,40,0,20,30,10,30,20,20,10,0,10,30,40,20,40,50,rock
58,All That Remains - Two Weeks.3gp,allthatremainsVEVO,"All That Remains' official music video for 'Two Weeks'. Click to listen to All That Remains on Spotify: http://smarturl.it/ATRemSpot?IQid=ATRTW

As featured on Overcome. Click to buy the track or album via iTunes: http://smarturl.it/ATROiTunes?IQid=ATRTW
Google Play: http://smarturl.it/ATRTWplay?IQid=ATRTW
Amazon: http://smarturl.it/ATROaz?IQid=ATRTW

More from All That Remains
What If I Was Nothing: https://youtu.be/v2cRj9Z96PQ
The Last Time: https://youtu.be/j47OMBfl-3A
This Calling: https://youtu.be/raRHUG0PkQU

More great metal videos here: http://smarturl.it/UltimateMetal?IQid=ATRTW

Follow All That Remains
Website: http://allthatremainsonline.com/
Facebook: https://www.facebook.com/allthatremains
Twitter: https://twitter.com/atrhq
Instagram: https://instagram.com/allthatremainsofficial/

Subscribe to All That Remains on YouTube: http://smarturl.it/ATRemSub?IQid=ATRTW

---------

Lyrics:

And you neglected I called you out
don't please
I said we're stronger than this now
You resurrected mistakes
years past it seemed
And they exist to still haunt you

And still you feel like the loneliness
Is better replaced by this
I don't believe it this way
And I can see the fear in your eyes
I've seen it materialize
Growing stronger each day

I could see it as you turned to stone
Still clearly I can hear you say
Don't leave, don't give up on me
Two weeks and you ran away
I remember don't lie to me
You couldn't see that it was not that way
Swear I never gave up on you",18451134,4.88086223602,79775,2449,00:04:19,259,"[overcome full album, overcome, hq, official, All That Remains, cover, karaoke, download, All That Remains live, music, playlist, live 2014, this probably won't end well, guitar cover, audio, this calling, All That Remains lyrics, lyrics, live, music video, the order of things, vevo, Sony, drum cover, what if I was nothing, Two Weeks, six, album, Prosthetic/Razor & Tie, acoustic, all that remains album, official video, Pop, single, all, that]",2009-11-24 06:00:30,0,20,0,20,0,0,10,20,0,20,10,0,0,30,0,30,0,0,0,20,10,10,30,10,20,20,0,20,30,10,rock
59,The Darkness - I Believe In A Thing Called Love.3gp,Joseph Frederick,"High quality, right from the single of the title track.

Lyrics:
Can't explain all the feelings that you're making me feel
My heart's in overdrive and you're behind the steering wheel

Touching you, touching me
touching you, god you're touching me

I believe in a thing called love
Just listen to the rhythm of my heart
There's a chance we could make it now
We'll be rocking 'til the sun goes down
I believe in a thing called love
Ooh!

I wanna kiss you every minute, every hour, every day
You got me in a spin but everythin' is A.OK!

Touching you, touching me
touching you, god you're touching me

I believe in a thing called love
Just listen to the rhythm of my heart
There's a chance we could make it now
We'll be rocking 'til the sun goes down
I believe in a thing called love
Ooh! Guitar!

Touching you, touching me
touching you, god you're touching me

I believe in a thing called love
Just listen to the rhythm of my heart
There's a chance we could make it now
We'll be rocking 'til the sun goes down
I believe in a thing called love
Ooh!


I do not claim ownership of this material.

Also, for those of you claiming the Darkness are ""gay""...you're watching the video. So, you are saying that you enjoy watching things that you consider 'gay.' QED.

Haters, flamers, and trolls will be blocked/deleted. If you can't understand that a parodic tribute to glam rock is just that - meant to be funny - then I pity you.",21817199,4.90036487579,114425,2923,00:03:51,231,"[the, darkness, hawkins, believe, in, thing, called, love, rock]",2008-02-14 01:02:58,160,110,70,150,90,60,140,90,60,150,100,60,130,90,60,50,40,30,150,100,70,70,50,40,40,30,20,160,100,70,rock
60,Bon Jovi - Have A Nice Day.3gp,BonJoviVEVO,Music video by Bon Jovi performing Have A Nice Day. (C) 2005 The Island Def Jam Music Group,38251725,4.92831087112,114744,2094,00:04:06,246,"[Bon, Jovi, Island, Rock]",2009-06-16 22:18:57,0,10,20,0,20,20,0,20,30,20,0,0,0,0,20,260,250,240,0,20,10,0,30,40,0,30,30,0,10,30,rock
61,Lenny Kravitz - Fly Away.3gp,LennyKravitzVEVO,"Official video of Lenny Kravitz performing Fly Away from the album 5. 
Buy It Here: http://smarturl.it/5nacob  
Lenny Kravtiz won a Grammy Award in 1999 for Best Male Rock Performance for ""Fly Away."" 
Like Lenny Kravitz on Facebook: http://www.facebook.com/lennykravitz 
Follow Lenny Kravitz on Twitter: http://twitter.com/#!/lennykravitz 
Official Website: http://www.lennykravitz.com/ 
See more videos: http://www.youtube.com/user/LennyKravitzVEVO",39970725,4.90832996368,159113,3732,00:03:43,223,"[Lenny, Kravitz, Fly, Away, Virgin, Records]",2007-12-03 22:38:40,20,0,0,30,10,10,30,0,0,50,10,10,40,0,0,40,10,10,30,10,0,20,0,10,180,170,160,60,10,0,rock
62,Seether - _Fake It_ Uncensored.3gp,Seether,"The official video for Seether's ""Fake It"" (Uncensored Version)

From the album: FINDING BEAUTY IN NEGATIVE SPACES
Released: 2007
Get it on iTunes: http://tinyurl.com/o9dhot

Get the CD at your local Indie Record Store http://www.recordstoreday.com",4200676,4.90377759933,17283,426,00:03:44,224,"[Fake, It, Seether, Finding, Beauty, Negative, Spaces, Uncensored, Video, Premiere, Fans, hypocrite, careless, whisper]",2007-11-15 18:50:27,20,10,0,40,40,20,10,20,0,20,0,0,20,20,0,30,20,0,30,30,10,50,40,20,50,50,30,0,10,20,rock
63,SOULFLY - Prophecy.3gp,THE ROCK REEL,"SOULFLY - Prophecy -------------------------------
Abonnier den Roadrunner YouTube Kanal um als erster die neusten Video-News im Rock und Metal Bereich zu erhalten: YouTube: http://bit.ly/1gPHfL1

Noch mehr News aus der Rockwelt gefällig?
Check out: http://www.youtube.com/user/warnermusicde?sub_confirmation=1

Oder Abonniert den Warner Music Newsletter: http://www.warnermusic.de/newsletter",2725415,4.90267086029,8621,215,00:03:25,205,"[SOULFLY, Prophecy, Max, Cavalera, Metal, Tribal, Roadrunner, Records, Roadrunner records, HQ, official, alternative, Warner, Music]",2008-01-17 16:13:02,0,10,20,0,20,20,10,20,30,20,30,40,240,260,260,30,50,50,180,200,200,30,40,50,40,60,70,80,100,100,rock
64,Limp Bizkit - Nookie.3gp,LimpBizkitVEVO,Music video by Limp Bizkit performing Nookie. (C) 2001 Flip/Interscope Records,44537786,4.78897428513,127822,7119,00:04:30,270,"[Limp, Bizkit, INTERSCOPE, Rock]",2009-10-05 12:25:14,260,260,240,260,250,240,20,0,0,0,0,20,260,240,220,240,230,220,260,260,230,20,10,0,250,240,230,80,50,30,rock
65,Incubus - Dig.3gp,Kimberly Willming,"Written and Directed by: Kimberly Willming
Produced by: Wendy Willming
Starring: Felicia McBride (ballerina) and Ryan Guerra (boy)",14482264,4.84947299957,29844,1167,00:04:40,280,"[Incubus, Dig, music, video, contest, brandon, boyd, Kimberly, Willming, kibbear, rock, wendy, willming]",2007-01-13 03:42:49,20,20,0,20,10,0,30,30,10,10,20,0,40,40,20,30,20,0,50,50,30,60,60,30,30,30,0,50,50,20,rock
66,Better Now - Collective Soul.3gp,collectivesoultv,"The Official Music Video for ""Better Now"" by Collective Soul",776113,4.85487985611,1886,71,00:03:23,203,"[better, now, collective, soul, music, video, shine, december, world, know, afterwords, el, group]",2008-12-06 01:50:07,170,160,150,190,180,170,220,210,200,160,150,140,10,30,30,200,190,180,180,170,160,160,160,140,210,200,190,140,130,120,rock
67,"AIRBOURNE - Too Much, Too Young, Too Fast (Official Music Video).3gp",THE ROCK REEL,"The Rock Reel präsentiert dir das offizielle Video zu TOO MUCH, TOO YOUNG, TOO FAST!

Hier könnt ihr den Song kaufen/streamen:
►http://wmg.click/Airbourne_RunninWildYo

Airbourne im Netz!

►Facebook: https://www.facebook.com/airbournerock/?fref=ts
►Twitter: https://twitter.com/search?q=airbourne&src=typd
►Instagram: https://www.instagram.com/airbourne/

The Rock Reel – der YouTube-Kanal für Metal, Alternative und Rock. Hier abonnieren: https://goo.gl/7Sa6Ri
 
Hier siehst du die neuen Musikvideos der besten Bands zuerst, außerdem haben wir exklusive Interviews, Live-Performances und Backstage-Berichte für dich. Komm deinen Lieblingsmusikern in unseren Rubriken wie ""Gear Talk"" und ""Stronger Than All"" so nah wie sonst nur im Mosh Pit und lass dich von alten Video-Klassikern und laufend aktualisierten Playlisten durch den Tag bringen.
 
Mehr Infos und News aus dem Rock und Metal Bereich?
Hier geht’s zum Roadrunner Records Facebook Profil:  https://goo.gl/Jl8TK2",3996516,4.91800069809,18539,388,00:03:51,231,"[Roadrunner, HQ, Wild, Running, Fast, official, Too, Airborn, Acdc, Australia, alternative, Airborne, Young, Runnin, Rock, Airbourne, Hardrock, Hard, Rock And Roll, song, Records, video, Much, Warner, Music]",2007-11-13 13:38:21,0,10,20,0,0,20,0,10,30,0,10,40,0,0,30,0,10,50,0,20,60,0,0,40,0,10,60,0,20,50,rock
68,Seether- Rise Above this (Official Video).3gp,PRAIREDAWG69,"Artist: Seether
Song: Rise above this
Album: Finding Beauty in Negative Spaces

an amazing song by seether. this is the official music video. Seether's lead singer actually based this song on a real life event. one in which his brother committed suicide. So this song is really meaningful i'm assuming.

Lyrics:

Take the light, undarken everything around me
Call the clouds and listen closely I'm lost without you
Call your name every day when I feel so helpless
I've fallen down but I'll rise above this, rise above this

Hate the mind, regrets are better left unspoken
For all we know, this void will grow
And everything's in vain, distressing you though it leaves me open
Feels so right, but I'll end this all before it gets me

Call your name every day when I feel so helpless
I've fallen down but I'll rise above this, rise above this
Call your name every day when I seem so helpless
I've fallen down, and I'll rise above this, rise above this doubt

I'll mend myself before it gets me 
(I'll mend myself before it gets me)
I'll mend myself before it gets me 
(I'll mend myself before it gets me)

Call your name every day when I feel so helpless
I've fallen down but I'll rise above this, rise above this
Forty eight ways to say that I'm feelin' helpless
I'm Falling down, falling down, but I'll rise above this, rise above this, 
Rise above this, rise above this doubt",594561,4.95456409454,2437,28,00:03:34,214,"[Seether, Rise, above, this, official, video, finding, beauty, in, negative, spaces, music, suicide, guitar, rock, metal]",2008-12-01 05:08:32,60,70,50,40,50,30,60,60,40,50,60,40,50,50,30,40,40,20,30,30,10,20,30,10,0,10,20,70,70,50,rock
